order_id,signal_id,ts_ms,market_id,token_id,side,signal_side,signal_type,edge,market_lag,game_time,intended_price,intended_size,filled,fill_price,fill_ts_ms,exit_bid_15s,pnl_15s,exit_bid_30s,pnl_30s,exit_bid_60s,pnl_60s,exit_bid_120s,pnl_120s,edge_bucket,minute_bucket
390,390,1778343827104,2201106,32215673163275271160080005948526572930186590545961580309648950619613704995323,BUY,BUY_DIRE_YES,STALE_PRICE,0.0798624,0.0798624,3595.0,0.26,17.0,1,0.25,1778343827569.0,0.25,0.0,0.23,-0.01999999999999999,0.25,0.0,0.23,-0.01999999999999999,7.5-10%,45+
391,391,1778343827633,2201106,32215673163275271160080005948526572930186590545961580309648950619613704995323,BUY,BUY_DIRE_YES,STALE_PRICE,0.08427119999999999,0.0842712,3595.0,0.26,17.0,1,0.25,1778343828102.0,0.25,0.0,0.23,-0.01999999999999999,0.25,0.0,0.23,-0.01999999999999999,7.5-10%,45+
392,392,1778343828177,2201106,32215673163275271160080005948526572930186590545961580309648950619613704995323,BUY,BUY_DIRE_YES,STALE_PRICE,0.0798624,0.0798624,3595.0,0.26,17.0,1,0.25,1778343828651.0,0.25,0.0,0.22,-0.03,0.25,0.0,0.23,-0.01999999999999999,7.5-10%,45+
393,393,1778343828708,2201106,32215673163275271160080005948526572930186590545961580309648950619613704995323,BUY,BUY_DIRE_YES,STALE_PRICE,0.08427119999999999,0.0842712,3595.0,0.26,17.0,1,0.25,1778343829208.0,0.25,0.0,0.23,-0.01999999999999999,0.25,0.0,0.23,-0.01999999999999999,7.5-10%,45+
394,394,1778343829233,2201106,32215673163275271160080005948526572930186590545961580309648950619613704995323,BUY,BUY_DIRE_YES,STALE_PRICE,0.0798624,0.0798624,3595.0,0.26,17.0,1,0.25,1778343829725.0,0.25,0.0,0.23,-0.01999999999999999,0.25,0.0,0.23,-0.01999999999999999,7.5-10%,45+
395,395,1778343967941,2201106,85928025973078875159898800506549312392385029664186224476721203485290205704426,BUY,BUY_RADIANT_YES,STALE_PRICE,0.06634174000000004,0.06634174000000001,3781.0,0.87,17.0,1,0.86,1778343968444.0,0.95,0.08999999999999997,0.87,0.010000000000000009,0.9,0.040000000000000036,0.74,-0.12,5-7.5%,45+
396,396,1778343968467,2201106,85928025973078875159898800506549312392385029664186224476721203485290205704426,BUY,BUY_RADIANT_YES,STALE_PRICE,0.06634174000000004,0.06634174000000001,3781.0,0.87,17.0,1,0.86,1778343968959.0,0.95,0.08999999999999997,0.87,0.010000000000000009,0.9,0.040000000000000036,0.74,-0.12,5-7.5%,45+
397,397,1778343968994,2201106,85928025973078875159898800506549312392385029664186224476721203485290205704426,BUY,BUY_RADIANT_YES,STALE_PRICE,0.05739291999999996,0.05739292000000001,3781.0,0.87,17.0,1,0.86,1778343969480.0,0.95,0.08999999999999997,0.87,0.010000000000000009,0.9,0.040000000000000036,0.73,-0.13,5-7.5%,45+
398,398,1778343969526,2201106,85928025973078875159898800506549312392385029664186224476721203485290205704426,BUY,BUY_RADIANT_YES,STALE_PRICE,0.05739291999999996,0.05739292000000001,3781.0,0.87,17.0,1,0.86,1778343970030.0,0.95,0.08999999999999997,0.87,0.010000000000000009,0.9,0.040000000000000036,0.73,-0.13,5-7.5%,45+
399,399,1778343970050,2201106,85928025973078875159898800506549312392385029664186224476721203485290205704426,BUY,BUY_RADIANT_YES,STALE_PRICE,0.05739291999999996,0.05739292000000001,3781.0,0.87,17.0,1,0.86,1778343970532.0,0.95,0.08999999999999997,0.87,0.010000000000000009,0.9,0.040000000000000036,0.73,-0.13,5-7.5%,45+
400,400,1778343970581,2201106,85928025973078875159898800506549312392385029664186224476721203485290205704426,BUY,BUY_RADIANT_YES,STALE_PRICE,0.05739291999999996,0.05739292000000001,3781.0,0.87,17.0,1,0.79,1778343971056.0,0.95,0.15999999999999992,0.87,0.07999999999999996,0.9,0.10999999999999999,0.73,-0.06000000000000005,5-7.5%,45+
401,401,1778343990937,2201106,85928025973078875159898800506549312392385029664186224476721203485290205704426,BUY,BUY_RADIANT_YES,STALE_PRICE,0.03806984000000002,0.03806984,3781.0,0.84,17.0,1,0.83,1778343991436.0,0.87,0.040000000000000036,0.9,0.07000000000000006,0.8,-0.029999999999999916,0.74,-0.08999999999999997,0-5%,45+
402,402,1778343991464,2201106,85928025973078875159898800506549312392385029664186224476721203485290205704426,BUY,BUY_RADIANT_YES,STALE_PRICE,0.03806984000000002,0.03806984,3781.0,0.84,17.0,0,,,0.87,,0.9,,0.8,,0.74,,0-5%,45+
403,403,1778343998789,2201106,85928025973078875159898800506549312392385029664186224476721203485290205704426,BUY,BUY_RADIANT_YES,STALE_PRICE,0.03085799999999994,0.030857999999999997,3781.0,0.89,17.0,0,,,0.89,,0.9,,0.8,,0.73,,0-5%,45+
404,404,1778343999332,2201106,85928025973078875159898800506549312392385029664186224476721203485290205704426,BUY,BUY_RADIANT_YES,STALE_PRICE,0.017989359999999954,0.017989359999999982,3781.0,0.91,17.0,1,0.9,1778343999690.0,0.89,-0.010000000000000009,0.9,0.0,0.8,-0.09999999999999998,0.73,-0.17000000000000004,0-5%,45+
405,405,1778343999881,2201106,85928025973078875159898800506549312392385029664186224476721203485290205704426,BUY,BUY_RADIANT_YES,STALE_PRICE,0.017989359999999954,0.017989359999999982,3781.0,0.91,17.0,1,0.9,1778344000190.0,0.89,-0.010000000000000009,0.9,0.0,0.8,-0.09999999999999998,0.73,-0.17000000000000004,0-5%,45+
406,406,1778344000422,2201106,85928025973078875159898800506549312392385029664186224476721203485290205704426,BUY,BUY_RADIANT_YES,STALE_PRICE,0.017989359999999954,0.017989359999999982,3781.0,0.91,17.0,1,0.9,1778344000546.0,0.89,-0.010000000000000009,0.9,0.0,0.8,-0.09999999999999998,0.73,-0.17000000000000004,0-5%,45+
407,407,1778344000956,2201106,85928025973078875159898800506549312392385029664186224476721203485290205704426,BUY,BUY_RADIANT_YES,STALE_PRICE,0.017989359999999954,0.017989359999999982,3781.0,0.91,17.0,1,0.9,1778344001355.0,0.89,-0.010000000000000009,0.9,0.0,0.8,-0.09999999999999998,0.73,-0.17000000000000004,0-5%,45+
408,408,1778344001490,2201106,85928025973078875159898800506549312392385029664186224476721203485290205704426,BUY,BUY_RADIANT_YES,STALE_PRICE,0.017989359999999954,0.017989359999999982,3781.0,0.91,17.0,1,0.9,1778344001927.0,0.9,0.0,0.9,0.0,0.8,-0.09999999999999998,0.73,-0.17000000000000004,0-5%,45+
409,409,1778344002025,2201106,85928025973078875159898800506549312392385029664186224476721203485290205704426,BUY,BUY_RADIANT_YES,STALE_PRICE,0.017989359999999954,0.017989359999999982,3781.0,0.91,17.0,1,0.9,1778344002382.0,0.9,0.0,0.9,0.0,0.8,-0.09999999999999998,0.73,-0.17000000000000004,0-5%,45+
410,410,1778344002557,2201106,85928025973078875159898800506549312392385029664186224476721203485290205704426,BUY,BUY_RADIANT_YES,STALE_PRICE,0.017989359999999954,0.017989359999999982,3781.0,0.91,17.0,1,0.9,1778344003035.0,0.9,0.0,0.91,0.010000000000000009,0.8,-0.09999999999999998,0.73,-0.17000000000000004,0-5%,45+
411,411,1778344003084,2201106,85928025973078875159898800506549312392385029664186224476721203485290205704426,BUY,BUY_RADIANT_YES,STALE_PRICE,0.017989359999999954,0.017989359999999982,3781.0,0.91,17.0,1,0.9,1778344003308.0,0.9,0.0,0.91,0.010000000000000009,0.8,-0.09999999999999998,0.73,-0.17000000000000004,0-5%,45+
412,412,1778344003630,2201106,85928025973078875159898800506549312392385029664186224476721203485290205704426,BUY,BUY_RADIANT_YES,STALE_PRICE,0.017989359999999954,0.017989359999999982,3781.0,0.91,17.0,1,0.9,1778344003704.0,0.9,0.0,0.91,0.010000000000000009,0.8,-0.09999999999999998,0.73,-0.17000000000000004,0-5%,45+
413,413,1778344004164,2201106,85928025973078875159898800506549312392385029664186224476721203485290205704426,BUY,BUY_RADIANT_YES,STALE_PRICE,0.017989359999999954,0.017989359999999982,3781.0,0.91,17.0,1,0.9,1778344004588.0,0.9,0.0,0.91,0.010000000000000009,0.8,-0.09999999999999998,0.73,-0.17000000000000004,0-5%,45+
414,414,1778344004710,2201106,85928025973078875159898800506549312392385029664186224476721203485290205704426,BUY,BUY_RADIANT_YES,STALE_PRICE,0.017989359999999954,0.017989359999999982,3781.0,0.91,17.0,1,0.9,1778344004863.0,0.9,0.0,0.91,0.010000000000000009,0.8,-0.09999999999999998,0.73,-0.17000000000000004,0-5%,45+
415,415,1778344005240,2201106,85928025973078875159898800506549312392385029664186224476721203485290205704426,BUY,BUY_RADIANT_YES,STALE_PRICE,0.017989359999999954,0.017989359999999982,3781.0,0.91,17.0,1,0.9,1778344006230.0,0.9,0.0,0.91,0.010000000000000009,0.8,-0.09999999999999998,0.73,-0.17000000000000004,0-5%,45+
416,416,1778344006310,2201106,85928025973078875159898800506549312392385029664186224476721203485290205704426,BUY,BUY_RADIANT_YES,STALE_PRICE,0.017989359999999954,0.017989359999999982,3781.0,0.91,17.0,1,0.9,1778344007108.0,0.9,0.0,0.91,0.010000000000000009,0.78,-0.12,0.73,-0.17000000000000004,0-5%,45+
417,417,1778344006847,2201106,85928025973078875159898800506549312392385029664186224476721203485290205704426,BUY,BUY_RADIANT_YES,STALE_PRICE,0.017989359999999954,0.017989359999999982,3781.0,0.91,17.0,1,0.9,1778344007108.0,0.9,0.0,0.91,0.010000000000000009,0.78,-0.12,0.73,-0.17000000000000004,0-5%,45+
418,418,1778344007380,2201106,85928025973078875159898800506549312392385029664186224476721203485290205704426,BUY,BUY_RADIANT_YES,STALE_PRICE,0.017989359999999954,0.017989359999999982,3781.0,0.91,17.0,1,0.9,1778344007687.0,0.9,0.0,0.91,0.010000000000000009,0.74,-0.16000000000000003,0.73,-0.17000000000000004,0-5%,45+
419,419,1778344007908,2201106,85928025973078875159898800506549312392385029664186224476721203485290205704426,BUY,BUY_RADIANT_YES,STALE_PRICE,0.017989359999999954,0.017989359999999982,3781.0,0.91,17.0,0,,,0.9,,0.91,,0.74,,0.73,,0-5%,45+
420,420,1778344008450,2201106,85928025973078875159898800506549312392385029664186224476721203485290205704426,BUY,BUY_RADIANT_YES,STALE_PRICE,0.017989359999999954,0.017989359999999982,3781.0,0.91,17.0,0,,,0.9,,0.91,,0.74,,0.73,,0-5%,45+
421,421,1778344016901,2201106,85928025973078875159898800506549312392385029664186224476721203485290205704426,BUY,BUY_RADIANT_YES,STALE_PRICE,0.015817760000000014,0.015817759999999983,3835.0,0.93,17.0,1,0.93,1778344018140.0,0.91,-0.020000000000000018,0.9,-0.030000000000000027,0.72,-0.21000000000000008,0.72,-0.21000000000000008,0-5%,45+
422,422,1778344117578,2201106,85928025973078875159898800506549312392385029664186224476721203485290205704426,BUY,BUY_RADIANT_YES,STALE_PRICE,0.06166976000000002,0.06166975999999999,3895.0,0.75,17.0,1,0.74,1778344118085.0,0.73,-0.010000000000000009,0.59,-0.15000000000000002,0.56,-0.17999999999999994,0.56,-0.17999999999999994,5-7.5%,45+
423,423,1778344118122,2201106,85928025973078875159898800506549312392385029664186224476721203485290205704426,BUY,BUY_RADIANT_YES,STALE_PRICE,0.06166976000000002,0.06166975999999999,3895.0,0.75,17.0,1,0.74,1778344118192.0,0.73,-0.010000000000000009,0.59,-0.15000000000000002,0.56,-0.17999999999999994,0.56,-0.17999999999999994,5-7.5%,45+
424,424,1778344118651,2201106,85928025973078875159898800506549312392385029664186224476721203485290205704426,BUY,BUY_RADIANT_YES,STALE_PRICE,0.06166976000000002,0.06166975999999999,3895.0,0.75,17.0,1,0.74,1778344118781.0,0.72,-0.020000000000000018,0.59,-0.15000000000000002,0.56,-0.17999999999999994,0.56,-0.17999999999999994,5-7.5%,45+
425,425,1778344119211,2201106,85928025973078875159898800506549312392385029664186224476721203485290205704426,BUY,BUY_RADIANT_YES,STALE_PRICE,0.06166976000000002,0.06166975999999999,3895.0,0.75,17.0,1,0.74,1778344121100.0,0.72,-0.020000000000000018,0.59,-0.15000000000000002,0.56,-0.17999999999999994,0.56,-0.17999999999999994,5-7.5%,45+
426,426,1778344121327,2201106,85928025973078875159898800506549312392385029664186224476721203485290205704426,BUY,BUY_RADIANT_YES,STALE_PRICE,0.06166976000000002,0.06166975999999999,3895.0,0.75,17.0,1,0.74,1778344121794.0,0.72,-0.020000000000000018,0.59,-0.15000000000000002,0.56,-0.17999999999999994,0.56,-0.17999999999999994,5-7.5%,45+
427,427,1778344121860,2201106,85928025973078875159898800506549312392385029664186224476721203485290205704426,BUY,BUY_RADIANT_YES,STALE_PRICE,0.06166976000000002,0.06166975999999999,3895.0,0.75,17.0,1,0.74,1778344122311.0,0.72,-0.020000000000000018,0.59,-0.15000000000000002,0.56,-0.17999999999999994,0.56,-0.17999999999999994,5-7.5%,45+
428,428,1778344122389,2201106,85928025973078875159898800506549312392385029664186224476721203485290205704426,BUY,BUY_RADIANT_YES,STALE_PRICE,0.06166976000000002,0.06166975999999999,3895.0,0.75,17.0,1,0.74,1778344122773.0,0.72,-0.020000000000000018,0.59,-0.15000000000000002,0.56,-0.17999999999999994,0.56,-0.17999999999999994,5-7.5%,45+
429,429,1778344122919,2201106,85928025973078875159898800506549312392385029664186224476721203485290205704426,BUY,BUY_RADIANT_YES,STALE_PRICE,0.06166976000000002,0.06166975999999999,3895.0,0.75,17.0,1,0.74,1778344122976.0,0.72,-0.020000000000000018,0.59,-0.15000000000000002,0.56,-0.17999999999999994,0.56,-0.17999999999999994,5-7.5%,45+
430,430,1778344123467,2201106,85928025973078875159898800506549312392385029664186224476721203485290205704426,BUY,BUY_RADIANT_YES,STALE_PRICE,0.06166976000000002,0.06166975999999999,3895.0,0.75,17.0,0,,,0.72,,0.59,,0.56,,0.56,,5-7.5%,45+
431,431,1778344132562,2201106,32215673163275271160080005948526572930186590545961580309648950619613704995323,BUY,BUY_DIRE_YES,VISIBLE_FIGHT_UNDERREACTION,0.36250000000000004,0.3625,3955.0,0.28,17.0,1,0.27,1778344133545.0,0.28,0.010000000000000009,0.3,0.02999999999999997,0.31,0.03999999999999998,0.34,0.07,15%+,45+
432,432,1778344133625,2201106,32215673163275271160080005948526572930186590545961580309648950619613704995323,BUY,BUY_DIRE_YES,VISIBLE_FIGHT_UNDERREACTION,0.36250000000000004,0.3625,3955.0,0.28,17.0,0,,,0.28,,0.3,,0.31,,0.34,,15%+,45+
433,433,1778344134186,2201106,32215673163275271160080005948526572930186590545961580309648950619613704995323,BUY,BUY_DIRE_YES,VISIBLE_FIGHT_UNDERREACTION,0.36250000000000004,0.3625,3955.0,0.28,17.0,0,,,0.28,,0.3,,0.31,,0.35,,15%+,45+
434,434,1778344136848,2201106,32215673163275271160080005948526572930186590545961580309648950619613704995323,BUY,BUY_DIRE_YES,VISIBLE_FIGHT_UNDERREACTION,0.35749999999999993,0.3575,3955.0,0.29,17.0,1,0.28,1778344137102.0,0.28,0.0,0.31,0.02999999999999997,0.31,0.02999999999999997,0.36,0.07999999999999996,15%+,45+
435,435,1778344137399,2201106,32215673163275271160080005948526572930186590545961580309648950619613704995323,BUY,BUY_DIRE_YES,VISIBLE_FIGHT_UNDERREACTION,0.35749999999999993,0.3575,3955.0,0.29,17.0,1,0.28,1778344137885.0,0.28,0.0,0.31,0.02999999999999997,0.31,0.02999999999999997,0.36,0.07999999999999996,15%+,45+
436,436,1778344137943,2201106,32215673163275271160080005948526572930186590545961580309648950619613704995323,BUY,BUY_DIRE_YES,VISIBLE_FIGHT_UNDERREACTION,0.35749999999999993,0.3575,3955.0,0.29,17.0,1,0.28,1778344138424.0,0.28,0.0,0.31,0.02999999999999997,0.31,0.02999999999999997,0.36,0.07999999999999996,15%+,45+
437,437,1778344138484,2201106,32215673163275271160080005948526572930186590545961580309648950619613704995323,BUY,BUY_DIRE_YES,VISIBLE_FIGHT_UNDERREACTION,0.35749999999999993,0.3575,3955.0,0.29,17.0,1,0.28,1778344138967.0,0.28,0.0,0.31,0.02999999999999997,0.31,0.02999999999999997,0.36,0.07999999999999996,15%+,45+
438,438,1778344139012,2201106,32215673163275271160080005948526572930186590545961580309648950619613704995323,BUY,BUY_DIRE_YES,VISIBLE_FIGHT_UNDERREACTION,0.35749999999999993,0.3575,3955.0,0.29,17.0,1,0.28,1778344139516.0,0.28,0.0,0.31,0.02999999999999997,0.31,0.02999999999999997,0.38,0.09999999999999998,15%+,45+
439,439,1778344139540,2201106,32215673163275271160080005948526572930186590545961580309648950619613704995323,BUY,BUY_DIRE_YES,VISIBLE_FIGHT_UNDERREACTION,0.35749999999999993,0.3575,3955.0,0.29,17.0,1,0.28,1778344139954.0,0.28,0.0,0.31,0.02999999999999997,0.31,0.02999999999999997,0.39,0.10999999999999999,15%+,45+
440,440,1778344140066,2201106,32215673163275271160080005948526572930186590545961580309648950619613704995323,BUY,BUY_DIRE_YES,VISIBLE_FIGHT_UNDERREACTION,0.35749999999999993,0.3575,3955.0,0.29,17.0,1,0.28,1778344140572.0,0.28,0.0,0.31,0.02999999999999997,0.31,0.02999999999999997,0.39,0.10999999999999999,15%+,45+
441,441,1778344140594,2201106,32215673163275271160080005948526572930186590545961580309648950619613704995323,BUY,BUY_DIRE_YES,VISIBLE_FIGHT_UNDERREACTION,0.35749999999999993,0.3575,3955.0,0.29,17.0,0,,,0.28,,0.31,,0.31,,0.39,,15%+,45+
442,442,1778344495320,2201106,85928025973078875159898800506549312392385029664186224476721203485290205704426,BUY,BUY_RADIANT_YES,STRUCTURAL_SWING,0.0625,0.0625,4315.0,0.88,17.0,1,0.87,1778344495793.0,0.8,-0.06999999999999995,0.92,0.050000000000000044,0.89,0.020000000000000018,0.84,-0.030000000000000027,5-7.5%,45+
443,443,1778344495849,2201106,85928025973078875159898800506549312392385029664186224476721203485290205704426,BUY,BUY_RADIANT_YES,STRUCTURAL_SWING,0.0625,0.0625,4315.0,0.88,17.0,1,0.87,1778344496326.0,0.8,-0.06999999999999995,0.85,-0.020000000000000018,0.9,0.030000000000000027,0.84,-0.030000000000000027,5-7.5%,45+
444,444,1778344496391,2201106,85928025973078875159898800506549312392385029664186224476721203485290205704426,BUY,BUY_RADIANT_YES,STRUCTURAL_SWING,0.0625,0.0625,4315.0,0.88,17.0,1,0.87,1778344496720.0,0.8,-0.06999999999999995,0.85,-0.020000000000000018,0.9,0.030000000000000027,0.84,-0.030000000000000027,5-7.5%,45+
445,445,1778344496919,2201106,85928025973078875159898800506549312392385029664186224476721203485290205704426,BUY,BUY_RADIANT_YES,STRUCTURAL_SWING,0.0625,0.0625,4315.0,0.88,17.0,1,0.87,1778344497170.0,0.8,-0.06999999999999995,0.81,-0.05999999999999994,0.9,0.030000000000000027,0.84,-0.030000000000000027,5-7.5%,45+
446,446,1778344497451,2201106,85928025973078875159898800506549312392385029664186224476721203485290205704426,BUY,BUY_RADIANT_YES,STRUCTURAL_SWING,0.0625,0.0625,4315.0,0.88,17.0,1,0.87,1778344497839.0,0.8,-0.06999999999999995,0.8,-0.06999999999999995,0.9,0.030000000000000027,0.85,-0.020000000000000018,5-7.5%,45+
447,447,1778344497996,2201106,85928025973078875159898800506549312392385029664186224476721203485290205704426,BUY,BUY_RADIANT_YES,STRUCTURAL_SWING,0.0625,0.0625,4315.0,0.88,17.0,1,0.87,1778344498406.0,0.8,-0.06999999999999995,0.8,-0.06999999999999995,0.9,0.030000000000000027,0.85,-0.020000000000000018,5-7.5%,45+
448,448,1778344498531,2201106,85928025973078875159898800506549312392385029664186224476721203485290205704426,BUY,BUY_RADIANT_YES,STRUCTURAL_SWING,0.0625,0.0625,4315.0,0.88,17.0,1,0.87,1778344499581.0,0.8,-0.06999999999999995,0.8,-0.06999999999999995,0.9,0.030000000000000027,0.86,-0.010000000000000009,5-7.5%,45+
449,449,1778344499075,2201106,85928025973078875159898800506549312392385029664186224476721203485290205704426,BUY,BUY_RADIANT_YES,STRUCTURAL_SWING,0.0625,0.0625,4315.0,0.88,17.0,1,0.87,1778344499581.0,0.8,-0.06999999999999995,0.8,-0.06999999999999995,0.9,0.030000000000000027,0.86,-0.010000000000000009,5-7.5%,45+
450,450,1778344499601,2201106,85928025973078875159898800506549312392385029664186224476721203485290205704426,BUY,BUY_RADIANT_YES,STRUCTURAL_SWING,0.0625,0.0625,4315.0,0.88,17.0,1,0.87,1778344500024.0,0.8,-0.06999999999999995,0.8,-0.06999999999999995,0.9,0.030000000000000027,0.86,-0.010000000000000009,5-7.5%,45+
451,451,1778344500146,2201106,85928025973078875159898800506549312392385029664186224476721203485290205704426,BUY,BUY_RADIANT_YES,STRUCTURAL_SWING,0.0625,0.0625,4315.0,0.88,17.0,1,0.87,1778344500511.0,0.8,-0.06999999999999995,0.81,-0.05999999999999994,0.9,0.030000000000000027,0.86,-0.010000000000000009,5-7.5%,45+
452,452,1778344500676,2201106,85928025973078875159898800506549312392385029664186224476721203485290205704426,BUY,BUY_RADIANT_YES,STRUCTURAL_SWING,0.0625,0.0625,4315.0,0.88,17.0,1,0.87,1778344500938.0,0.8,-0.06999999999999995,0.81,-0.05999999999999994,0.9,0.030000000000000027,0.86,-0.010000000000000009,5-7.5%,45+
453,453,1778344501211,2201106,85928025973078875159898800506549312392385029664186224476721203485290205704426,BUY,BUY_RADIANT_YES,STRUCTURAL_SWING,0.0625,0.0625,4315.0,0.88,17.0,1,0.87,1778344501553.0,0.8,-0.06999999999999995,0.81,-0.05999999999999994,0.9,0.030000000000000027,0.86,-0.010000000000000009,5-7.5%,45+
454,454,1778344501759,2201106,85928025973078875159898800506549312392385029664186224476721203485290205704426,BUY,BUY_RADIANT_YES,STRUCTURAL_SWING,0.0625,0.0625,4315.0,0.88,17.0,1,0.87,1778344501934.0,0.8,-0.06999999999999995,0.81,-0.05999999999999994,0.9,0.030000000000000027,0.86,-0.010000000000000009,5-7.5%,45+
456,456,1778344504123,2201106,32215673163275271160080005948526572930186590545961580309648950619613704995323,BUY,BUY_DIRE_YES,STRUCTURAL_SWING,0.4225,0.4225,4325.0,0.15,17.0,1,0.14,1778344504519.0,0.11,-0.030000000000000013,0.14,0.0,0.06,-0.08000000000000002,0.1,-0.04000000000000001,15%+,45+
457,457,1778344504654,2201106,32215673163275271160080005948526572930186590545961580309648950619613704995323,BUY,BUY_DIRE_YES,STRUCTURAL_SWING,0.4225,0.4225,4325.0,0.15,17.0,1,0.14,1778344504879.0,0.11,-0.030000000000000013,0.14,0.0,0.06,-0.08000000000000002,0.1,-0.04000000000000001,15%+,45+
455,455,1778344504920,2201106,32215673163275271160080005948526572930186590545961580309648950619613704995323,BUY,BUY_DIRE_YES,STRUCTURAL_SWING,0.4225,0.4225,4325.0,0.15,17.0,1,0.14,1778344505191.0,0.12,-0.020000000000000018,0.14,0.0,0.06,-0.08000000000000002,0.1,-0.04000000000000001,15%+,45+
458,458,1778344505182,2201106,32215673163275271160080005948526572930186590545961580309648950619613704995323,BUY,BUY_DIRE_YES,STRUCTURAL_SWING,0.4225,0.4225,4325.0,0.15,17.0,1,0.14,1778344505191.0,0.12,-0.020000000000000018,0.14,0.0,0.06,-0.08000000000000002,0.1,-0.04000000000000001,15%+,45+
459,459,1778344505716,2201106,32215673163275271160080005948526572930186590545961580309648950619613704995323,BUY,BUY_DIRE_YES,STRUCTURAL_SWING,0.4225,0.4225,4325.0,0.15,17.0,1,0.14,1778344506164.0,0.12,-0.020000000000000018,0.14,0.0,0.03,-0.11000000000000001,0.1,-0.04000000000000001,15%+,45+
460,460,1778344506245,2201106,32215673163275271160080005948526572930186590545961580309648950619613704995323,BUY,BUY_DIRE_YES,STRUCTURAL_SWING,0.4225,0.4225,4325.0,0.15,17.0,0,,,0.12,,0.14,,0.03,,0.1,,15%+,45+
461,461,1778344506791,2201106,32215673163275271160080005948526572930186590545961580309648950619613704995323,BUY,BUY_DIRE_YES,STRUCTURAL_SWING,0.4225,0.4225,4325.0,0.15,17.0,0,,,0.12,,0.14,,0.03,,0.1,,15%+,45+
462,462,1778344523624,2201106,32215673163275271160080005948526572930186590545961580309648950619613704995323,BUY,BUY_DIRE_YES,STRUCTURAL_SWING,0.4525,0.4525,4325.0,0.1,17.0,1,0.09,1778344524116.0,0.14,0.05000000000000002,0.06,-0.03,0.08,-0.009999999999999995,0.1,0.010000000000000009,15%+,45+
463,463,1778344526773,2201106,32215673163275271160080005948526572930186590545961580309648950619613704995323,BUY,BUY_DIRE_YES,STRUCTURAL_SWING,0.4225,0.4225,4325.0,0.16,17.0,0,,,0.14,,0.06,,0.08,,0.1,,15%+,45+
464,464,1778344706754,2201106,32215673163275271160080005948526572930186590545961580309648950619613704995323,BUY,BUY_DIRE_YES,STALE_PRICE,0.4225,0.4225,4529.0,0.16,17.0,1,0.15,1778344707198.0,0.1,-0.04999999999999999,0.12,-0.03,0.001,-0.149,0.001,-0.149,15%+,45+
465,465,1778344707299,2201106,32215673163275271160080005948526572930186590545961580309648950619613704995323,BUY,BUY_DIRE_YES,STALE_PRICE,0.4225,0.4225,4529.0,0.16,17.0,1,0.15,1778344707480.0,0.1,-0.04999999999999999,0.12,-0.03,0.001,-0.149,0.001,-0.149,15%+,45+
466,466,1778344707829,2201106,32215673163275271160080005948526572930186590545961580309648950619613704995323,BUY,BUY_DIRE_YES,STALE_PRICE,0.4225,0.4225,4529.0,0.16,17.0,1,0.15,1778344708836.0,0.1,-0.04999999999999999,0.12,-0.03,0.001,-0.149,0.001,-0.149,15%+,45+
467,467,1778344708920,2201106,32215673163275271160080005948526572930186590545961580309648950619613704995323,BUY,BUY_DIRE_YES,STALE_PRICE,0.4225,0.4225,4529.0,0.16,17.0,1,0.16,1778344709364.0,0.1,-0.06,0.12,-0.04000000000000001,0.001,-0.159,0.001,-0.159,15%+,45+
468,468,1778344709464,2201106,32215673163275271160080005948526572930186590545961580309648950619613704995323,BUY,BUY_DIRE_YES,STALE_PRICE,0.4149999999999999,0.41500000000000004,4529.0,0.17,17.0,0,,,0.1,,0.12,,0.001,,0.001,,15%+,45+
469,469,1778344766638,2201106,32215673163275271160080005948526572930186590545961580309648950619613704995323,BUY,BUY_DIRE_YES,STRUCTURAL_SWING,0.49275,0.49275,4586.0,0.02,17.0,1,0.01,1778344767107.0,0.001,-0.009000000000000001,0.001,-0.009000000000000001,0.001,-0.009000000000000001,0.001,-0.009000000000000001,15%+,45+
470,470,1778344767165,2201106,32215673163275271160080005948526572930186590545961580309648950619613704995323,BUY,BUY_DIRE_YES,STRUCTURAL_SWING,0.49275,0.49275,4586.0,0.02,17.0,1,0.01,1778344767624.0,0.001,-0.009000000000000001,0.001,-0.009000000000000001,0.001,-0.009000000000000001,0.001,-0.009000000000000001,15%+,45+
471,471,1778344767693,2201106,32215673163275271160080005948526572930186590545961580309648950619613704995323,BUY,BUY_DIRE_YES,STRUCTURAL_SWING,0.21494239200000004,0.21494239200000004,4586.0,0.02,17.0,1,0.01,1778344768143.0,0.001,-0.009000000000000001,0.001,-0.009000000000000001,0.001,-0.009000000000000001,0.001,-0.009000000000000001,15%+,45+
472,472,1778344768234,2201106,32215673163275271160080005948526572930186590545961580309648950619613704995323,BUY,BUY_DIRE_YES,STRUCTURAL_SWING,0.21494239200000004,0.21494239200000004,4586.0,0.02,17.0,1,0.01,1778344768687.0,0.001,-0.009000000000000001,0.001,-0.009000000000000001,0.001,-0.009000000000000001,0.001,-0.009000000000000001,15%+,45+
473,473,1778344768767,2201106,32215673163275271160080005948526572930186590545961580309648950619613704995323,BUY,BUY_DIRE_YES,STRUCTURAL_SWING,0.21494239200000004,0.21494239200000004,4586.0,0.02,17.0,1,0.01,1778344768808.0,0.001,-0.009000000000000001,0.001,-0.009000000000000001,0.001,-0.009000000000000001,0.001,-0.009000000000000001,15%+,45+
